id_product,order_date,product_quantity,product_price,entry_date
5237,2019-12-10,1.0,71.82,2018-12-04
5237,2020-02-20,1.0,79.002,2018-12-04
5237,2021-01-16,1.0,71.82,2018-12-04
5237,2021-01-21,1.0,71.82,2018-12-04
5258,2019-08-12,1.0,139.13735,2018-12-04
5386,2019-07-03,1.0,202.38735,2018-12-04
5410,2020-03-01,3.0,290.3868,2018-12-04
5428,2019-04-01,2.0,196.06235,2018-12-04
5579,2019-06-16,2.0,1448.9885,2018-12-04
5655,2021-01-23,1.0,417.43482,2018-12-04
5736,2019-02-25,2.0,322.56235,2018-12-04
5757,2019-12-14,1.0,65.988,2018-12-04
5771,2020-06-30,1.0,329.9868,2018-12-04
5773,2019-10-17,1.0,125.988,2018-12-04
5795,2020-11-12,1.0,53.11482,2018-12-04
5807,2020-05-16,1.0,91.06482,2018-12-04
5870,2019-08-27,1.0,341.53735,2018-12-04
5873,2019-08-14,1.0,494.4885,2018-12-04
5890,2019-07-09,1.0,486.0,2018-12-04
5890,2019-08-24,1.0,486.0,2018-12-04
5890,2019-10-22,1.0,583.2,2018-12-04
5890,2019-11-03,1.0,583.2,2018-12-04
5890,2019-11-11,1.0,583.2,2018-12-04
5913,2019-07-24,1.0,350.7385,2018-12-04
5939,2019-06-14,1.0,381.5,2018-12-04
5939,2020-07-18,1.0,503.58,2018-12-04
5949,2019-05-10,1.0,906.5,2018-12-04
5951,2020-01-31,2.0,499.8,2018-12-04
5971,2020-02-19,1.0,122.43,2018-12-04
5979,2019-08-02,1.0,206.325,2018-12-04
5979,2020-08-10,1.0,272.349,2018-12-04
5980,2020-07-05,1.0,207.9,2018-12-04
6056,2019-06-30,1.0,50.58735,2018-12-04
6056,2020-02-09,1.0,47.988,2018-12-04
6058,2019-12-05,1.0,158.4,2018-12-04
6069,2020-08-14,1.0,145.1868,2018-12-04
6071,2019-11-03,1.0,281.988,2018-12-04
6071,2020-12-01,1.0,281.988,2018-12-04
6072,2020-09-11,1.0,209.988,2018-12-04
6073,2019-10-17,1.0,209.988,2018-12-04
6088,2020-02-05,1.0,113.988,2018-12-04
6094,2020-08-29,1.0,392.04,2018-12-04
6094,2020-10-30,1.0,356.4,2018-12-04
6096,2020-11-07,1.0,133.2,2018-12-04
6107,2019-09-10,1.0,413.9885,2018-12-04
6182,2019-11-03,1.0,255.6,2018-12-04
6187,2020-10-05,1.0,105.935387,2018-12-04
6189,2019-07-22,4.0,88.53735,2018-12-04
6230,2020-02-19,2.0,200.359302,2018-12-04
6236,2020-05-05,2.0,348.48,2018-12-04
6250,2019-12-08,1.0,917.6862,2018-12-04
6295,2020-01-16,1.0,180.39,2018-12-04
6299,2020-05-20,1.0,350.889,2018-12-04
6302,2019-03-07,1.0,696.5,2018-12-04
6302,2019-11-20,1.0,835.8,2018-12-04
6302,2020-10-22,1.0,835.8,2018-12-04
6319,2019-07-31,1.0,367.5,2018-12-04
6319,2020-02-10,1.0,441.0,2018-12-04
6323,2019-05-27,1.0,290.325,2018-12-04
6324,2019-08-05,1.0,290.325,2018-12-04
6329,2020-06-04,1.0,1768.181819,2020-08-24
6336,2019-08-08,1.0,244.825,2018-12-04
6336,2019-09-24,1.0,244.825,2018-12-04
6336,2020-06-19,1.0,323.169,2018-12-04
6362,2020-10-31,1.0,159.389999,2018-12-04
6460,2019-03-24,1.0,731.5,2018-12-04
6497,2020-04-01,1.0,378.4,2018-12-04
6527,2019-09-03,1.0,437.5,2018-12-04
6527,2019-11-22,1.0,525.0,2018-12-04
6540,2019-06-11,1.0,1151.5,2018-12-04
6634,2020-07-12,1.0,372.272727,2018-12-04
6648,2020-02-07,1.0,309.421488,2018-12-04
6657,2020-12-06,1.0,457.8,2018-12-04
6657,2020-12-07,1.0,457.8,2018-12-04
6658,2021-01-15,1.0,149.96836299999998,2018-12-04
6694,2020-11-04,1.0,335.79,2018-12-04
6770,2020-08-05,1.0,166.636363,2018-12-04
6771,2020-02-15,1.0,354.545454,2018-12-04
6771,2020-08-10,2.0,354.545454,2018-12-04
6771,2020-08-23,1.0,354.545454,2018-12-04
6771,2020-08-25,1.0,354.545454,2018-12-04
6772,2020-01-28,1.0,312.64462799999995,2018-12-04
6772,2020-06-23,1.0,343.909091,2018-12-04
6772,2020-10-26,1.0,312.64462799999995,2018-12-04
6773,2020-05-24,1.0,365.181819,2018-12-04
6773,2020-10-31,1.0,331.983472,2018-12-04
6774,2020-06-23,1.0,379.363636,2018-12-04
6774,2020-08-05,1.0,379.363636,2018-12-04
6774,2020-09-21,1.0,344.876033,2018-12-04
6774,2020-10-24,1.0,344.876033,2018-12-04
6775,2020-01-28,1.0,293.305786,2018-12-04
6781,2019-06-30,1.0,214.056818,2018-12-04
6782,2019-06-30,1.0,156.295455,2018-12-04
6786,2019-06-30,1.0,159.693181,2018-12-04
6786,2020-05-13,1.0,166.636363,2018-12-04
6786,2020-11-28,2.0,151.487603,2018-12-04
6787,2019-06-30,1.0,339.772727,2018-12-04
6791,2020-06-21,1.0,248.181819,2018-12-04
6791,2020-11-27,1.0,225.619835,2018-12-04
6791,2020-11-28,1.0,225.619835,2018-12-04
6793,2020-05-13,1.0,378.545455,2018-12-04
6793,2021-01-24,1.0,344.132232,2018-12-04
6798,2019-06-30,1.0,309.193182,2018-12-04
6807,2020-09-18,1.0,331.983472,2018-12-04
6824,2019-03-30,1.0,360.159092,2018-12-04
6833,2020-10-03,1.0,1085.950414,2018-12-04
6836,2020-11-18,1.0,1036.363637,2018-12-04
6837,2020-11-18,1.0,689.256198,2018-12-04
6876,2020-03-29,1.0,1140.000001,2018-12-04
6898,2019-05-25,1.0,422.933884,2018-12-04
6898,2019-10-11,1.0,507.520661,2018-12-04
6898,2020-01-14,1.0,507.520661,2018-12-04
6898,2020-02-16,1.0,558.2727269999999,2018-12-04
6898,2020-05-08,1.0,558.2727269999999,2018-12-04
6898,2020-05-28,1.0,558.2727269999999,2018-12-04
6900,2020-06-08,1.0,540.0,2018-12-04
6902,2020-08-23,1.0,376.363636,2018-12-04
6902,2021-01-21,1.0,342.14876,2018-12-04
6918,2020-04-23,1.0,871.909091,2018-12-04
6918,2020-05-17,1.0,871.909091,2018-12-04
6918,2020-05-19,1.0,871.909091,2018-12-04
6922,2020-09-01,1.0,1284.2975210000002,2018-12-04
6923,2019-06-23,1.0,422.933884,2018-12-04
6923,2019-07-08,1.0,422.933884,2018-12-04
6923,2019-09-07,1.0,422.933884,2018-12-04
6923,2019-09-08,1.0,422.933884,2018-12-04
6925,2019-06-12,1.0,660.53719,2018-12-04
6925,2019-10-28,1.0,792.644628,2018-12-04
6925,2019-11-08,1.0,792.644628,2018-12-04
6925,2020-02-24,1.0,871.909091,2018-12-04
6925,2020-04-18,1.0,871.909091,2018-12-04
6925,2020-07-17,1.0,871.909091,2018-12-04
6925,2020-08-17,1.0,871.909091,2018-12-04
6942,2019-07-20,1.0,361.157025,2018-12-04
6971,2019-08-04,1.0,755.578512,2018-12-04
6975,2019-07-11,1.0,256.136364,2018-12-04
6975,2019-07-14,1.0,256.136364,2018-12-04
6975,2019-11-24,1.0,307.363637,2018-12-04
6975,2020-01-05,3.0,307.363637,2018-12-04
6975,2020-06-25,2.0,338.100001,2018-12-04
6975,2020-11-08,1.0,307.363637,2018-12-04
6975,2021-01-24,1.0,307.363637,2018-12-04
6978,2020-09-03,1.0,906.694214,2018-12-04
7063,2019-06-07,1.0,451.5,2018-12-04
7063,2020-03-04,1.0,595.98,2018-12-04
9353,2020-01-18,1.0,1255.8,2018-12-04
9362,2020-07-28,1.0,230.769,2018-12-04
9365,2020-07-02,2.0,300.069,2018-12-04
9371,2020-11-16,1.0,251.79,2018-12-04
9403,2020-11-21,1.0,183.96,2018-12-04
9408,2019-12-10,1.0,373.8,2018-12-04
9418,2019-10-31,1.0,96.39,2018-12-04
9418,2020-06-25,1.0,106.029,2018-12-04
9418,2020-09-22,1.0,96.39,2018-12-04
9419,2020-02-10,1.0,163.8,2018-12-04
9420,2019-11-14,2.0,96.39,2018-12-04
9420,2020-08-03,1.0,106.029,2018-12-04
10085,2021-01-10,1.0,676.190083,2018-12-04
10085,2021-01-13,1.0,676.190083,2018-12-04
10097,2019-10-22,1.0,1633.8,2018-12-04
11324,2020-08-28,1.0,1111.11,2018-12-04
11325,2019-11-11,1.0,1381.8,2018-12-04
11330,2020-06-18,1.0,656.04,2018-12-04
11336,2020-02-14,1.0,392.7,2018-12-04
11339,2019-10-17,1.0,377.79,2018-12-04
11339,2020-02-19,1.0,415.569,2018-12-04
11346,2019-12-08,1.0,1927.8,2018-12-04
11346,2020-01-19,1.0,1752.892562,2018-12-04
11346,2020-03-03,1.0,1927.2,2018-12-04
11346,2020-08-14,1.0,1483.471074,2018-12-04
11346,2020-02-04,1.0,1752.0,2018-12-04
11352,2020-10-28,1.0,132.0,2018-12-04
11362,2019-03-06,1.0,99.75,2018-12-04
11362,2019-09-12,1.0,99.75,2018-12-04
11364,2019-08-04,1.0,311.5,2018-12-04
11364,2019-08-21,1.0,311.5,2018-12-04
11364,2019-08-31,1.0,311.5,2018-12-04
11364,2019-09-26,1.0,311.5,2018-12-04
11364,2019-11-30,1.0,373.8,2018-12-04
11364,2019-12-26,1.0,373.8,2018-12-04
11364,2019-12-31,1.0,373.8,2018-12-04
11364,2020-01-09,1.0,373.8,2018-12-04
11364,2020-01-16,1.0,373.8,2018-12-04
11364,2020-01-21,1.0,373.8,2018-12-04
11364,2020-01-21,1.0,373.8,2018-12-04
11364,2020-02-03,1.0,385.950413,2018-12-04
11364,2020-02-09,1.0,385.950413,2018-12-04
11365,2019-07-11,1.0,258.80635,2018-12-04
11365,2019-11-04,1.0,310.56762000000003,2018-12-04
11365,2020-04-21,1.0,341.624382,2018-12-04
11365,2020-10-08,1.0,310.56762000000003,2018-12-04
11365,2020-11-29,1.0,310.56762000000003,2018-12-04
11365,2020-11-29,1.0,310.56762000000003,2018-12-04
11368,2020-02-02,1.0,176.4,2018-12-04
11391,2019-05-10,1.0,146.825,2018-12-04
11525,2020-10-01,1.0,719.0826440000001,2018-12-04
11531,2020-11-11,1.0,315.061984,2018-12-04
11560,2019-06-02,1.0,1899.63843,2018-12-04
11590,2019-07-17,1.0,298.999999,2018-12-04
11685,2020-03-01,1.0,501.818182,2018-12-04
11689,2020-08-18,1.0,275.999999,2018-12-04
11770,2019-09-16,1.0,592.421074,2018-12-04
11817,2019-03-03,1.0,665.289257,2018-12-04
11837,2019-07-12,1.0,906.057438,2018-12-04
11837,2020-11-18,1.0,1087.268926,2018-12-04
11951,2019-11-30,1.0,2347.8,2018-12-04
11951,2020-01-21,1.0,2347.8,2018-12-04
11951,2020-05-08,1.0,2582.58,2018-12-04
12003,2020-03-09,3.0,492.204599,2018-12-04
12003,2020-03-11,3.0,492.204599,2018-12-04
12003,2020-06-06,3.0,492.204599,2018-12-04
12016,2019-05-06,3.0,411.842562,2018-12-04
12035,2019-05-29,1.0,633.611983,2018-12-04
12035,2020-10-01,1.0,760.33438,2018-12-04
12038,2020-07-18,1.0,564.545454,2018-12-04
12177,2019-06-01,1.0,151.057727,2018-12-04
12212,2019-05-26,2.0,100.238181,2018-12-04
12214,2019-06-17,1.0,110.431364,2018-12-04
12218,2019-11-03,1.0,262.990363,2018-12-04
12237,2021-01-27,1.0,226.294909,2018-12-04
12249,2019-07-03,3.0,54.363637,2018-12-04
12258,2020-06-01,1.0,148.005001,2018-12-04
12261,2020-06-01,1.0,130.065,2018-12-04
12330,2019-07-03,1.0,118.815909,2018-12-04
12335,2020-06-01,1.0,224.4708,2018-12-04
12365,2020-03-30,1.0,187.693801,2018-12-04
12412,2020-05-27,1.0,182.988001,2018-12-04
12453,2020-05-16,1.0,190.6194,2018-12-04
12463,2020-09-11,1.0,238.526728,2018-12-04
12466,2020-10-10,1.0,120.285817,2018-12-04
12771,2019-03-11,1.0,451.5,2018-12-04
12771,2020-02-04,1.0,541.8,2018-12-04
12777,2020-05-19,1.0,129.129,2018-12-04
12785,2020-03-01,1.0,364.749,2018-12-04
12789,2019-09-18,1.0,367.5,2018-12-04
12863,2021-01-17,1.0,452.76,2018-12-04
12876,2019-09-16,1.0,267.47,2018-12-04
12895,2020-03-25,1.0,230.769,2018-12-04
12900,2019-10-03,1.0,311.5,2018-12-04
12900,2019-11-09,1.0,373.8,2018-12-04
12901,2019-08-18,1.0,311.5,2018-12-04
12901,2020-02-10,1.0,373.8,2018-12-04
12974,2020-05-28,1.0,826.98,2018-12-04
12998,2019-11-02,1.0,231.0,2018-12-04
12998,2020-02-04,1.0,231.0,2018-12-04
12998,2020-05-27,1.0,254.1,2018-12-04
12998,2020-06-28,1.0,254.1,2018-12-04
12998,2021-01-26,1.0,231.0,2018-12-04
13032,2020-08-18,1.0,452.76,2018-12-04
13033,2020-04-06,1.0,313.698,2018-12-04
13077,2020-02-24,1.0,397.32,2018-12-04
13079,2019-07-07,1.0,405.3,2018-12-04
13085,2020-06-12,1.0,1288.98,2018-12-04
13087,2019-05-21,1.0,801.5,2018-12-04
13183,2019-11-11,1.0,264.39,2018-12-04
13187,2019-03-05,1.0,451.5,2018-12-04
13209,2020-05-16,1.0,734.58,2018-12-04
13231,2020-01-13,1.0,1633.8,2018-12-04
13231,2020-06-29,1.0,1797.18,2018-12-04
13234,2019-11-02,1.0,667.8,2018-12-04
13234,2020-07-14,1.0,734.58,2018-12-04
13240,2019-07-08,1.0,248.5,2018-12-04
13240,2020-01-12,1.0,298.2,2018-12-04
15359,2020-04-01,1.0,164.263,2018-12-04
1524628,2020-05-05,2.0,299.53,2018-12-04
1524775,2019-10-29,1.0,79.059997,2018-12-04
1524775,2020-04-09,1.0,86.965997,2018-12-04
1524775,2020-07-31,2.0,86.965997,2018-12-04
1525025,2020-05-16,1.0,69.2538,2018-12-04
1525040,2020-02-06,1.0,651.0,2018-12-04
1525040,2020-02-10,1.0,651.0,2018-12-04
1525041,2019-11-02,1.0,1675.8,2018-12-04
1525041,2020-02-10,1.0,1675.8,2018-12-04
1525041,2020-04-29,1.0,1843.38,2018-12-04
1525042,2020-02-10,1.0,1129.8,2018-12-04
1525043,2020-01-17,1.0,1423.8,2018-12-04
1525043,2020-02-10,2.0,1400.826446,2018-12-04
1525043,2020-11-30,1.0,1273.4785869999998,2018-12-04
1525063,2019-11-07,1.0,209.79,2018-12-04
1525072,2019-11-17,1.0,1113.0,2018-12-04
1525072,2020-02-16,1.0,1224.3,2018-12-04
1525075,2019-08-09,1.0,2096.5,2018-12-04
1525097,2020-07-17,1.0,156.893,2018-12-04
1525099,2019-10-25,1.0,221.0,2018-12-04
1525099,2019-11-14,1.0,221.0,2018-12-04
1525099,2019-11-21,1.0,221.0,2018-12-04
1525099,2020-01-27,1.0,221.0,2018-12-04
1525099,2020-04-25,1.0,243.1,2018-12-04
1525099,2020-09-25,1.0,221.0,2018-12-04
1525101,2019-09-20,1.0,531.6666650000001,2018-12-04
1525101,2019-10-28,1.0,637.999998,2018-12-04
1525102,2019-10-06,1.0,982.6,2018-12-04
1525102,2020-02-04,1.0,1194.214876,2018-12-04
1525103,2019-07-08,1.0,762.166667,2018-12-04
1525103,2019-08-06,1.0,786.666667,2018-12-04
1525103,2020-07-29,1.0,1111.570248,2018-12-04
1525104,2019-03-16,1.0,1498.833333,2018-12-04
1525104,2019-07-19,1.0,1630.833333,2018-12-04
1525104,2019-07-20,1.0,1630.833333,2018-12-04
1525104,2019-09-07,1.0,1641.666667,2018-12-04
1525104,2019-09-23,1.0,1641.666667,2018-12-04
1525104,2019-10-23,1.0,1970.0,2018-12-04
1525104,2019-10-26,1.0,1970.0,2018-12-04
1525104,2019-11-09,1.0,1970.0,2018-12-04
1525104,2020-04-29,1.0,2540.909091,2018-12-04
1525104,2020-06-15,1.0,2540.909091,2018-12-04
1525105,2019-03-17,1.0,1300.5,2018-12-04
1525105,2019-07-06,1.0,1300.5,2018-12-04
1525105,2019-10-29,1.0,1579.0,2018-12-04
1525105,2020-01-23,1.0,1896.694215,2018-12-04
1525105,2020-02-07,1.0,1896.694215,2018-12-04
1525105,2020-07-23,1.0,1896.694215,2018-12-04
1525105,2020-10-24,1.0,1235.0,2018-12-04
1525105,2021-01-17,1.0,1235.0,2018-12-04
1525105,2020-10-30,1.0,1896.0,2018-12-04
1525105,2020-11-09,1.0,1896.0,2018-12-04
1525105,2020-11-23,1.0,1896.0,2018-12-04
1525105,2020-11-27,1.0,1896.0,2018-12-04
1525105,2020-10-12,1.0,2227.0,2018-12-04
1525106,2020-12-01,1.0,302.6,2018-12-04
1525114,2020-07-24,2.0,407.66,2018-12-04
1525114,2020-11-01,1.0,370.6,2018-12-04
1525118,2019-10-19,1.0,867.0,2018-12-04
1525118,2020-10-28,1.0,867.0,2018-12-04
1525119,2020-11-13,1.0,1152.6,2018-12-04
1525120,2020-01-27,1.0,1050.599999,2018-12-04
1525128,2020-09-09,1.0,129.03,2018-12-04
1525135,2019-07-11,2.0,305.716667,2018-12-04
1525137,2019-07-11,2.0,305.716667,2018-12-04
1525138,2020-11-18,2.0,366.86,2018-12-04
1525140,2019-08-30,4.0,150.025,2018-12-04
1525140,2020-09-04,1.0,180.03,2018-12-04
1530529,2019-05-20,1.0,609.166667,2019-04-29
1530530,2019-05-20,1.0,772.5,2019-05-10
1530537,2019-09-25,3.0,0.0,2019-05-14
1530537,2019-09-25,3.0,0.0,2019-05-14
1530544,2019-06-16,2.0,230.0,2019-05-14
1530544,2020-04-05,1.0,303.6,2019-05-14
1530548,2019-11-23,1.0,245.0,2019-06-09
1530560,2020-08-17,1.0,573.1,2019-06-11
1530571,2020-05-05,1.0,250.25,2019-06-12
1530582,2020-03-09,1.0,293.454546,2019-06-12
1530582,2020-11-07,1.0,266.77686,2019-06-12
1530630,2020-02-16,2.0,161.7,2019-06-16
1530632,2020-03-29,1.0,611.6,2019-06-19
1530632,2020-04-29,1.0,611.6,2019-06-19
1530633,2020-05-16,1.0,261.8,2019-06-19
1530642,2020-07-09,1.0,188.1,2019-07-12
1530642,2020-11-27,1.0,171.0,2019-07-12
1530651,2019-09-23,2.0,378.333333,2019-07-14
1530653,2019-12-20,1.0,486.0,2019-07-14
1530658,2019-11-04,1.0,836.0,2019-07-14
1530658,2020-11-02,1.0,836.0,2019-07-14
1530678,2019-08-28,1.0,99.166667,2019-07-24
1530680,2019-09-12,1.0,49.166667,2019-07-24
1530772,2019-10-31,1.0,620.826446,2019-07-29
1530772,2020-03-03,1.0,682.909091,2019-07-29
1530773,2020-06-03,1.0,759.2727269999999,2019-07-29
1530773,2020-08-02,1.0,759.2727269999999,2019-07-29
1530773,2020-10-28,1.0,690.247934,2019-07-29
1530775,2020-02-27,1.0,217.090909,2019-07-29
1530777,2020-11-22,1.0,586.1157019999999,2019-07-29
1530835,2020-10-21,1.0,1239.669421,2019-07-30
1530836,2020-07-23,1.0,1417.090909,2019-07-30
1530836,2020-07-23,1.0,1417.090909,2019-07-30
1530836,2021-01-21,1.0,1288.264463,2019-07-30
1530838,2020-11-06,1.0,167.603305,2019-07-30
1530886,2020-06-16,1.0,201.818181,2019-08-01
1530890,2020-10-25,1.0,884.6281,2019-08-01
1530896,2020-02-14,1.0,1340.727273,2019-08-02
1530916,2019-11-26,1.0,280.991736,2019-08-03
1530918,2021-01-17,1.0,311.404958,2019-08-03
1530927,2020-12-29,1.0,829.090909,2019-08-05
1530928,2020-02-28,1.0,682.909091,2019-08-05
1530930,2020-03-05,1.0,912.0,2019-08-05
1530930,2020-06-07,1.0,912.0,2019-08-05
1530937,2019-10-29,1.0,1258.512397,2019-08-05
1530939,2019-10-06,1.0,960.991735,2019-08-05
1530939,2021-01-13,1.0,960.991735,2019-08-05
1530948,2020-07-25,1.0,339.272727,2019-08-05
1530948,2020-11-17,1.0,308.429752,2019-08-05
1530971,2020-12-01,1.0,1419.173554,2019-08-06
1530974,2020-03-01,1.0,686.181818,2019-08-06
1530979,2020-11-29,1.0,277.507438,2019-08-07
1530982,2020-06-12,1.0,293.454546,2019-08-14
1530982,2020-09-01,1.0,266.77686,2019-08-14
1530990,2020-01-26,1.0,1590.0,2019-09-07
1530990,2020-11-12,1.0,1590.0,2019-09-07
1530995,2020-11-06,1.0,1037.355372,2019-09-11
1530999,2020-01-05,1.0,388.429752,2019-09-11
1530999,2020-01-06,1.0,388.429752,2019-09-11
1530999,2020-02-12,1.0,427.272727,2019-09-11
1530999,2020-02-24,1.0,427.272727,2019-09-11
1530999,2020-09-20,1.0,388.429752,2019-09-11
1530999,2020-10-19,1.0,388.429752,2019-09-11
1530999,2020-10-25,1.0,388.429752,2019-09-11
1530999,2020-11-12,1.0,388.429752,2019-09-11
1530999,2020-11-23,2.0,388.429752,2019-09-11
1530999,2020-12-01,1.0,388.429752,2019-09-11
1530999,2020-12-07,1.0,388.429752,2019-09-11
1531000,2020-07-16,1.0,473.636363,2019-09-11
1531014,2020-01-25,1.0,591.735537,2019-09-12
1531017,2019-09-23,1.0,563.4885,2019-09-17
1531017,2020-01-26,2.0,676.1862,2019-09-17
1531020,2020-05-15,1.0,1569.818182,2019-09-17
1531020,2020-05-15,1.0,1569.818182,2019-09-17
1531029,2020-01-31,1.0,1652.066116,2019-09-21
1531034,2020-01-26,1.0,1321.487603,2019-09-21
1532304,2020-10-29,1.0,351.239669,2019-12-07
1532305,2020-10-31,1.0,676.1862,2019-12-19
1535912,2020-02-27,1.0,1177.272727,2020-08-15
1535912,2020-04-02,1.0,1177.272727,2020-08-15
1535912,2020-10-10,1.0,1051.089406,2020-08-15
1535914,2020-01-19,1.0,2795.0,2020-08-15
1535919,2020-01-17,1.0,23.966942,2020-08-15
1535922,2020-01-15,1.0,123.140496,2020-08-15
1535932,2020-07-06,1.0,2586.363636,2020-08-15
1535949,2020-11-05,1.0,822.689707,2020-08-15
1535957,2020-04-10,1.0,780.9917360000001,2020-08-15
1535959,2020-04-28,1.0,987.603306,2020-08-15
1535959,2020-07-16,1.0,987.603306,2020-08-15
1535959,2020-08-16,1.0,987.603306,2020-08-15
1535967,2020-05-03,1.0,0.0,2020-08-15
1535975,2020-05-22,1.0,822.31405,2020-08-15
1535976,2020-06-20,1.0,987.603306,2020-08-15
1535987,2020-09-14,1.0,957.926371,2020-08-15
1536507,2020-12-06,1.0,1494.0,2020-08-15
1536523,2020-06-29,1.0,863.6363640000001,2020-08-15
1536523,2020-07-06,1.0,863.6363640000001,2020-08-15
1536570,2020-07-23,1.0,735.53719,2020-08-15
1536753,2020-07-30,4.0,491.0,2020-08-15
1536753,2020-08-09,1.0,491.0,2020-08-15
1536753,2020-08-18,1.0,491.0,2020-08-15
1536753,2020-07-08,3.0,450.0,2020-08-15
1536753,2020-09-04,1.0,450.0,2020-08-15
1536753,2020-11-23,1.0,450.0,2020-08-15
1536753,2020-11-25,2.0,408.0,2020-08-15
1536792,2020-08-25,1.0,1009.45482,2020-08-15
1536833,2020-11-22,1.0,263.636364,2020-10-07
1536841,2020-11-14,1.0,988.429752,2020-10-07
1536841,2020-11-20,1.0,988.429752,2020-10-07
1536841,2020-11-22,1.0,988.429752,2020-10-07
1536842,2020-11-24,1.0,1186.77686,2020-10-07
1536842,2020-11-24,1.0,1186.77686,2020-10-07
1536887,2020-11-22,1.0,0.0,2020-11-13
1536952,2021-01-26,1.0,988.429752,2020-11-24
1536974,2020-12-06,1.0,0.0,2020-11-26
